"ID";"Geslacht";"LeeftijdOp31December";"Perioden";"Overledenen_1"
"13311";"4000";"41700";"2013W127";"     186"
"13312";"4000";"41700";"2013W128";"     165"
"13313";"4000";"41700";"2013W129";"     166"
"13314";"4000";"41700";"2013W130";"     178"
"13315";"4000";"41700";"2013W131";"     164"
"13316";"4000";"41700";"2013W132";"     159"
"13317";"4000";"41700";"2013W133";"     164"
"13318";"4000";"41700";"2013W134";"     160"
"13319";"4000";"41700";"2013W135";"     176"
"13320";"4000";"41700";"2013W136";"     169"
"13321";"4000";"41700";"2013W137";"     174"
"13322";"4000";"41700";"2013W138";"     187"
"13323";"4000";"41700";"2013W139";"     159"
"13324";"4000";"41700";"2013W140";"     197"
"13325";"4000";"41700";"2013W141";"     176"
"13326";"4000";"41700";"2013W142";"     183"
"13327";"4000";"41700";"2013W143";"     189"
"13328";"4000";"41700";"2013W144";"     180"
"13329";"4000";"41700";"2013W145";"     159"
"13330";"4000";"41700";"2013W146";"     180"
"13331";"4000";"41700";"2013W147";"     214"
"13332";"4000";"41700";"2013W148";"     199"
"13333";"4000";"41700";"2013W149";"     170"
"13334";"4000";"41700";"2013W150";"     174"
"13335";"4000";"41700";"2013W151";"     163"
"13336";"4000";"41700";"2013W152";"     194"
"13337";"4000";"41700";"2013W153";"      44"
"13338";"4000";"41700";"2013JJ00";"    9574"
"13339";"4000";"41700";"2014W101";"     125"
"13340";"4000";"41700";"2014W102";"     178"
"13341";"4000";"41700";"2014W103";"     176"
"13342";"4000";"41700";"2014W104";"     168"
"13343";"4000";"41700";"2014W105";"     168"
"13344";"4000";"41700";"2014W106";"     186"
"13345";"4000";"41700";"2014W107";"     181"
"13346";"4000";"41700";"2014W108";"     177"
"13347";"4000";"41700";"2014W109";"     177"
"13348";"4000";"41700";"2014W110";"     184"
"13349";"4000";"41700";"2014W111";"     184"
"13350";"4000";"41700";"2014W112";"     190"
"13351";"4000";"41700";"2014W113";"     165"
"13352";"4000";"41700";"2014W114";"     170"
"13353";"4000";"41700";"2014W115";"     179"
"13354";"4000";"41700";"2014W116";"     187"
"13355";"4000";"41700";"2014W117";"     184"
"13356";"4000";"41700";"2014W118";"     182"
"13357";"4000";"41700";"2014W119";"     179"
"13358";"4000";"41700";"2014W120";"     181"
"13359";"4000";"41700";"2014W121";"     167"
"13360";"4000";"41700";"2014W122";"     179"
"13361";"4000";"41700";"2014W123";"     167"
"13362";"4000";"41700";"2014W124";"     162"
"13363";"4000";"41700";"2014W125";"     172"
"13364";"4000";"41700";"2014W126";"     162"
"13365";"4000";"41700";"2014W127";"     201"
"13366";"4000";"41700";"2014W128";"     194"
"13367";"4000";"41700";"2014W129";"     275"
"13368";"4000";"41700";"2014W130";"     141"
"13369";"4000";"41700";"2014W131";"     166"
"13370";"4000";"41700";"2014W132";"     169"
"13371";"4000";"41700";"2014W133";"     176"
"13372";"4000";"41700";"2014W134";"     175"
"13373";"4000";"41700";"2014W135";"     207"
"13374";"4000";"41700";"2014W136";"     177"
"13375";"4000";"41700";"2014W137";"     178"
"13376";"4000";"41700";"2014W138";"     154"
"13377";"4000";"41700";"2014W139";"     170"
"13378";"4000";"41700";"2014W140";"     187"
"13379";"4000";"41700";"2014W141";"     191"
"13380";"4000";"41700";"2014W142";"     181"
"13381";"4000";"41700";"2014W143";"     179"
"13382";"4000";"41700";"2014W144";"     197"
"13383";"4000";"41700";"2014W145";"     205"
"13384";"4000";"41700";"2014W146";"     170"
"13385";"4000";"41700";"2014W147";"     179"
"13386";"4000";"41700";"2014W148";"     168"
"13387";"4000";"41700";"2014W149";"     185"
"13388";"4000";"41700";"2014W150";"     193"
"13389";"4000";"41700";"2014W151";"     196"
"13390";"4000";"41700";"2014W152";"     154"
"13391";"4000";"41700";"2014W153";"      83"
"13392";"4000";"41700";"2014JJ00";"    9381"
"13393";"4000";"41700";"2015W101";"      98"
"13394";"4000";"41700";"2015W102";"     203"
"13395";"4000";"41700";"2015W103";"     183"
"13396";"4000";"41700";"2015W104";"     190"
"13397";"4000";"41700";"2015W105";"     194"
"13398";"4000";"41700";"2015W106";"     189"
"13399";"4000";"41700";"2015W107";"     175"
"13400";"4000";"41700";"2015W108";"     194"
"13401";"4000";"41700";"2015W109";"     170"
"13402";"4000";"41700";"2015W110";"     202"
"13403";"4000";"41700";"2015W111";"     182"
"13404";"4000";"41700";"2015W112";"     217"
"13405";"4000";"41700";"2015W113";"     185"
"13406";"4000";"41700";"2015W114";"     172"
"13407";"4000";"41700";"2015W115";"     183"
"13408";"4000";"41700";"2015W116";"     168"
"13409";"4000";"41700";"2015W117";"     197"
"13410";"4000";"41700";"2015W118";"     160"
"13411";"4000";"41700";"2015W119";"     184"
"13412";"4000";"41700";"2015W120";"     175"
"13413";"4000";"41700";"2015W121";"     174"
"13414";"4000";"41700";"2015W122";"     184"
"13415";"4000";"41700";"2015W123";"     168"
"13416";"4000";"41700";"2015W124";"     157"
"13417";"4000";"41700";"2015W125";"     156"
"13418";"4000";"41700";"2015W126";"     177"
"13419";"4000";"41700";"2015W127";"     200"
"13420";"4000";"41700";"2015W128";"     180"
"13421";"4000";"41700";"2015W129";"     220"
"13422";"4000";"41700";"2015W130";"     154"
"13423";"4000";"41700";"2015W131";"     174"
"13424";"4000";"41700";"2015W132";"     180"
"13425";"4000";"41700";"2015W133";"     149"
"13426";"4000";"41700";"2015W134";"     156"
"13427";"4000";"41700";"2015W135";"     168"
"13428";"4000";"41700";"2015W136";"     142"
"13429";"4000";"41700";"2015W137";"     187"
"13430";"4000";"41700";"2015W138";"     184"
"13431";"4000";"41700";"2015W139";"     197"
"13432";"4000";"41700";"2015W140";"     211"
"13433";"4000";"41700";"2015W141";"     189"
"13434";"4000";"41700";"2015W142";"     163"
"13435";"4000";"41700";"2015W143";"     181"
"13436";"4000";"41700";"2015W144";"     170"
"13437";"4000";"41700";"2015W145";"     208"
"13438";"4000";"41700";"2015W146";"     151"
"13439";"4000";"41700";"2015W147";"     191"
"13440";"4000";"41700";"2015W148";"     188"
"13441";"4000";"41700";"2015W149";"     202"
"13442";"4000";"41700";"2015W150";"     192"
"13443";"4000";"41700";"2015W151";"     163"
"13444";"4000";"41700";"2015W152";"     160"
"13445";"4000";"41700";"2015W153";"     115"
"13446";"4000";"41700";"2015JJ00";"    9412"
"13447";"4000";"41700";"2016X000";"      77"
"13448";"4000";"41700";"2016W101";"     203"
"13449";"4000";"41700";"2016W102";"     199"
"13450";"4000";"41700";"2016W103";"     182"
"13451";"4000";"41700";"2016W104";"     193"
"13452";"4000";"41700";"2016W105";"     190"
"13453";"4000";"41700";"2016W106";"     196"
"13454";"4000";"41700";"2016W107";"     191"
"13455";"4000";"41700";"2016W108";"     200"
"13456";"4000";"41700";"2016W109";"     213"
"13457";"4000";"41700";"2016W110";"     187"
"13458";"4000";"41700";"2016W111";"     193"
"13459";"4000";"41700";"2016W112";"     180"
"13460";"4000";"41700";"2016W113";"     184"
"13461";"4000";"41700";"2016W114";"     190"
"13462";"4000";"41700";"2016W115";"     174"
"13463";"4000";"41700";"2016W116";"     184"
"13464";"4000";"41700";"2016W117";"     181"
"13465";"4000";"41700";"2016W118";"     177"
"13466";"4000";"41700";"2016W119";"     172"
"13467";"4000";"41700";"2016W120";"     140"
"13468";"4000";"41700";"2016W121";"     191"
"13469";"4000";"41700";"2016W122";"     167"
"13470";"4000";"41700";"2016W123";"     154"
"13471";"4000";"41700";"2016W124";"     198"
"13472";"4000";"41700";"2016W125";"     179"
"13473";"4000";"41700";"2016W126";"     173"
"13474";"4000";"41700";"2016W127";"     179"
"13475";"4000";"41700";"2016W128";"     169"
"13476";"4000";"41700";"2016W129";"     171"
"13477";"4000";"41700";"2016W130";"     152"
"13478";"4000";"41700";"2016W131";"     184"
"13479";"4000";"41700";"2016W132";"     173"
"13480";"4000";"41700";"2016W133";"     170"
"13481";"4000";"41700";"2016W134";"     161"
"13482";"4000";"41700";"2016W135";"     175"
"13483";"4000";"41700";"2016W136";"     181"
"13484";"4000";"41700";"2016W137";"     186"
"13485";"4000";"41700";"2016W138";"     176"
"13486";"4000";"41700";"2016W139";"     199"
"13487";"4000";"41700";"2016W140";"     159"
"13488";"4000";"41700";"2016W141";"     209"
"13489";"4000";"41700";"2016W142";"     188"
"13490";"4000";"41700";"2016W143";"     180"
"13491";"4000";"41700";"2016W144";"     181"
"13492";"4000";"41700";"2016W145";"     199"
"13493";"4000";"41700";"2016W146";"     185"
"13494";"4000";"41700";"2016W147";"     194"
"13495";"4000";"41700";"2016W148";"     178"
"13496";"4000";"41700";"2016W149";"     216"
"13497";"4000";"41700";"2016W150";"     196"
"13498";"4000";"41700";"2016W151";"     166"
"13499";"4000";"41700";"2016W152";"     159"
"13500";"4000";"41700";"2016JJ00";"    9554"
"13501";"4000";"41700";"2017X000";"      22"
"13502";"4000";"41700";"2017W101";"     186"
"13503";"4000";"41700";"2017W102";"     180"
"13504";"4000";"41700";"2017W103";"     189"
"13505";"4000";"41700";"2017W104";"     191"
"13506";"4000";"41700";"2017W105";"     157"
"13507";"4000";"41700";"2017W106";"     208"
"13508";"4000";"41700";"2017W107";"     195"
"13509";"4000";"41700";"2017W108";"     192"
"13510";"4000";"41700";"2017W109";"     173"
"13511";"4000";"41700";"2017W110";"     187"
"13512";"4000";"41700";"2017W111";"     183"
"13513";"4000";"41700";"2017W112";"     187"
"13514";"4000";"41700";"2017W113";"     188"
"13515";"4000";"41700";"2017W114";"     186"
"13516";"4000";"41700";"2017W115";"     171"
"13517";"4000";"41700";"2017W116";"     169"
"13518";"4000";"41700";"2017W117";"     151"
"13519";"4000";"41700";"2017W118";"     158"
"13520";"4000";"41700";"2017W119";"     176"
"13521";"4000";"41700";"2017W120";"     168"
"13522";"4000";"41700";"2017W121";"     151"
"13523";"4000";"41700";"2017W122";"     159"
"13524";"4000";"41700";"2017W123";"     176"
"13525";"4000";"41700";"2017W124";"     192"
"13526";"4000";"41700";"2017W125";"     180"
"13527";"4000";"41700";"2017W126";"     182"
"13528";"4000";"41700";"2017W127";"     170"
"13529";"4000";"41700";"2017W128";"     183"
"13530";"4000";"41700";"2017W129";"     163"
"13531";"4000";"41700";"2017W130";"     159"
"13532";"4000";"41700";"2017W131";"     157"
"13533";"4000";"41700";"2017W132";"     174"
"13534";"4000";"41700";"2017W133";"     147"
"13535";"4000";"41700";"2017W134";"     153"
"13536";"4000";"41700";"2017W135";"     169"
"13537";"4000";"41700";"2017W136";"     166"
"13538";"4000";"41700";"2017W137";"     182"
"13539";"4000";"41700";"2017W138";"     183"
"13540";"4000";"41700";"2017W139";"     158"
"13541";"4000";"41700";"2017W140";"     167"
"13542";"4000";"41700";"2017W141";"     178"
"13543";"4000";"41700";"2017W142";"     183"
"13544";"4000";"41700";"2017W143";"     204"
"13545";"4000";"41700";"2017W144";"     170"
"13546";"4000";"41700";"2017W145";"     172"
"13547";"4000";"41700";"2017W146";"     186"
"13548";"4000";"41700";"2017W147";"     168"
"13549";"4000";"41700";"2017W148";"     154"
"13550";"4000";"41700";"2017W149";"     177"
"13551";"4000";"41700";"2017W150";"     189"
"13552";"4000";"41700";"2017W151";"     181"
"13553";"4000";"41700";"2017W152";"     188"
"13554";"4000";"41700";"2017JJ00";"    9138"
"13555";"4000";"41700";"2018W101";"     160"
"13556";"4000";"41700";"2018W102";"     166"
"13557";"4000";"41700";"2018W103";"     183"
"13558";"4000";"41700";"2018W104";"     163"
"13559";"4000";"41700";"2018W105";"     192"
"13560";"4000";"41700";"2018W106";"     190"
"13561";"4000";"41700";"2018W107";"     167"
"13562";"4000";"41700";"2018W108";"     181"
"13563";"4000";"41700";"2018W109";"     207"
"13564";"4000";"41700";"2018W110";"     188"
"13565";"4000";"41700";"2018W111";"     189"
"13566";"4000";"41700";"2018W112";"     199"
"13567";"4000";"41700";"2018W113";"     166"
"13568";"4000";"41700";"2018W114";"     195"
"13569";"4000";"41700";"2018W115";"     185"
"13570";"4000";"41700";"2018W116";"     185"
"13571";"4000";"41700";"2018W117";"     167"
"13572";"4000";"41700";"2018W118";"     161"
"13573";"4000";"41700";"2018W119";"     144"
"13574";"4000";"41700";"2018W120";"     158"
"13575";"4000";"41700";"2018W121";"     163"
"13576";"4000";"41700";"2018W122";"     179"
"13577";"4000";"41700";"2018W123";"     164"
"13578";"4000";"41700";"2018W124";"     163"
"13579";"4000";"41700";"2018W125";"     158"
"13580";"4000";"41700";"2018W126";"     140"
"13581";"4000";"41700";"2018W127";"     184"
"13582";"4000";"41700";"2018W128";"     184"
"13583";"4000";"41700";"2018W129";"     167"
"13584";"4000";"41700";"2018W130";"     159"
"13585";"4000";"41700";"2018W131";"     157"
"13586";"4000";"41700";"2018W132";"     180"
"13587";"4000";"41700";"2018W133";"     173"
"13588";"4000";"41700";"2018W134";"     165"
"13589";"4000";"41700";"2018W135";"     160"
"13590";"4000";"41700";"2018W136";"     186"
"13591";"4000";"41700";"2018W137";"     148"
"13592";"4000";"41700";"2018W138";"     165"
"13593";"4000";"41700";"2018W139";"     196"
"13594";"4000";"41700";"2018W140";"     182"
"13595";"4000";"41700";"2018W141";"     192"
"13596";"4000";"41700";"2018W142";"     164"
"13597";"4000";"41700";"2018W143";"     163"
"13598";"4000";"41700";"2018W144";"     161"
"13599";"4000";"41700";"2018W145";"     181"
"13600";"4000";"41700";"2018W146";"     183"
"13601";"4000";"41700";"2018W147";"     180"
"13602";"4000";"41700";"2018W148";"     173"
"13603";"4000";"41700";"2018W149";"     199"
"13604";"4000";"41700";"2018W150";"     200"
"13605";"4000";"41700";"2018W151";"     179"
"13606";"4000";"41700";"2018W152";"     192"
"13607";"4000";"41700";"2018W153";"      30"
"13608";"4000";"41700";"2018JJ00";"    9116"
"13609";"4000";"41700";"2019W101";"     149"
"13610";"4000";"41700";"2019W102";"     188"
"13611";"4000";"41700";"2019W103";"     179"
"13612";"4000";"41700";"2019W104";"     209"
"13613";"4000";"41700";"2019W105";"     174"
"13614";"4000";"41700";"2019W106";"     174"
"13615";"4000";"41700";"2019W107";"     165"
"13616";"4000";"41700";"2019W108";"     176"
"13617";"4000";"41700";"2019W109";"     181"
"13618";"4000";"41700";"2019W110";"     177"
"13619";"4000";"41700";"2019W111";"     199"
"13620";"4000";"41700";"2019W112";"     162"
"13621";"4000";"41700";"2019W113";"     166"
"13622";"4000";"41700";"2019W114";"     163"
"13623";"4000";"41700";"2019W115";"     140"
"13624";"4000";"41700";"2019W116";"     186"
"13625";"4000";"41700";"2019W117";"     150"
"13626";"4000";"41700";"2019W118";"     155"
"13627";"4000";"41700";"2019W119";"     153"
"13628";"4000";"41700";"2019W120";"     163"
"13629";"4000";"41700";"2019W121";"     164"
"13630";"4000";"41700";"2019W122";"     151"
"13631";"4000";"41700";"2019W123";"     188"
"13632";"4000";"41700";"2019W124";"     143"
"13633";"4000";"41700";"2019W125";"     153"
"13634";"4000";"41700";"2019W126";"     167"
"13635";"4000";"41700";"2019W127";"     159"
"13636";"4000";"41700";"2019W128";"     156"
"13637";"4000";"41700";"2019W129";"     155"
"13638";"4000";"41700";"2019W130";"     196"
"13639";"4000";"41700";"2019W131";"     157"
"13640";"4000";"41700";"2019W132";"     169"
"13641";"4000";"41700";"2019W133";"     141"
"13642";"4000";"41700";"2019W134";"     170"
"13643";"4000";"41700";"2019W135";"     170"
"13644";"4000";"41700";"2019W136";"     163"
"13645";"4000";"41700";"2019W137";"     175"
"13646";"4000";"41700";"2019W138";"     148"
"13647";"4000";"41700";"2019W139";"     159"
"13648";"4000";"41700";"2019W140";"     174"
"13649";"4000";"41700";"2019W141";"     149"
"13650";"4000";"41700";"2019W142";"     160"
"13651";"4000";"41700";"2019W143";"     169"
"13652";"4000";"41700";"2019W144";"     176"
"13653";"4000";"41700";"2019W145";"     196"
"13654";"4000";"41700";"2019W146";"     195"
"13655";"4000";"41700";"2019W147";"     165"
"13656";"4000";"41700";"2019W148";"     195"
"13657";"4000";"41700";"2019W149";"     178"
"13658";"4000";"41700";"2019W150";"     186"
"13659";"4000";"41700";"2019W151";"     189"
"13660";"4000";"41700";"2019W152";"     163"
"13661";"4000";"41700";"2019W153";"      46"
"13662";"4000";"41700";"2019JJ00";"    8834"
"13663";"4000";"41700";"2020W101";"     123"
"13664";"4000";"41700";"2020W102";"     179"
"13665";"4000";"41700";"2020W103";"     168"
"13666";"4000";"41700";"2020W104";"     138"
"13667";"4000";"41700";"2020W105";"     170"
"13668";"4000";"41700";"2020W106";"     161"
"13669";"4000";"41700";"2020W107";"     184"
"13670";"4000";"41700";"2020W108";"     149"
"13671";"4000";"41700";"2020W109";"     173"
"13672";"4000";"41700";"2020W110";"     163"
"13673";"4000";"41700";"2020W111";"     158"
"13674";"4000";"41700";"2020W112";"     179"
"13675";"4000";"41700";"2020W113";"     193"
"13676";"4000";"41700";"2020W114";"     206"
"13677";"4000";"41700";"2020W115";"     185"
"13678";"4000";"41700";"2020W116";"     154"
"13679";"4000";"41700";"2020W117";"       ."
"13680";"4000";"53950";"1995X000";"      61"
"13681";"4000";"53950";"1995W101";"     355"
"13682";"4000";"53950";"1995W102";"     385"
"13683";"4000";"53950";"1995W103";"     348"
"13684";"4000";"53950";"1995W104";"     337"
"13685";"4000";"53950";"1995W105";"     335"
"13686";"4000";"53950";"1995W106";"     373"
"13687";"4000";"53950";"1995W107";"     332"
"13688";"4000";"53950";"1995W108";"     318"
"13689";"4000";"53950";"1995W109";"     335"
"13690";"4000";"53950";"1995W110";"     382"
"13691";"4000";"53950";"1995W111";"     380"
"13692";"4000";"53950";"1995W112";"     380"
"13693";"4000";"53950";"1995W113";"     376"
"13694";"4000";"53950";"1995W114";"     370"
"13695";"4000";"53950";"1995W115";"     386"
"13696";"4000";"53950";"1995W116";"     389"
"13697";"4000";"53950";"1995W117";"     367"
"13698";"4000";"53950";"1995W118";"     369"
"13699";"4000";"53950";"1995W119";"     355"
"13700";"4000";"53950";"1995W120";"     359"
"13701";"4000";"53950";"1995W121";"     346"
"13702";"4000";"53950";"1995W122";"     367"
"13703";"4000";"53950";"1995W123";"     321"
"13704";"4000";"53950";"1995W124";"     338"
"13705";"4000";"53950";"1995W125";"     328"
"13706";"4000";"53950";"1995W126";"     398"
"13707";"4000";"53950";"1995W127";"     345"
"13708";"4000";"53950";"1995W128";"     388"
"13709";"4000";"53950";"1995W129";"     336"
"13710";"4000";"53950";"1995W130";"     338"
"13711";"4000";"53950";"1995W131";"     366"
"13712";"4000";"53950";"1995W132";"     371"
"13713";"4000";"53950";"1995W133";"     333"
"13714";"4000";"53950";"1995W134";"     327"
"13715";"4000";"53950";"1995W135";"     293"
"13716";"4000";"53950";"1995W136";"     343"
"13717";"4000";"53950";"1995W137";"     326"
"13718";"4000";"53950";"1995W138";"     392"
"13719";"4000";"53950";"1995W139";"     331"
"13720";"4000";"53950";"1995W140";"     366"
"13721";"4000";"53950";"1995W141";"     368"
"13722";"4000";"53950";"1995W142";"     376"
"13723";"4000";"53950";"1995W143";"     373"
"13724";"4000";"53950";"1995W144";"     400"
"13725";"4000";"53950";"1995W145";"     366"
"13726";"4000";"53950";"1995W146";"     418"
"13727";"4000";"53950";"1995W147";"     396"
"13728";"4000";"53950";"1995W148";"     380"
"13729";"4000";"53950";"1995W149";"     415"
"13730";"4000";"53950";"1995W150";"     463"
"13731";"4000";"53950";"1995W151";"     487"
"13732";"4000";"53950";"1995W152";"     497"
"13733";"4000";"53950";"1995JJ00";"   19184"
"13734";"4000";"53950";"1996W101";"     439"
"13735";"4000";"53950";"1996W102";"     460"
"13736";"4000";"53950";"1996W103";"     373"
"13737";"4000";"53950";"1996W104";"     406"
"13738";"4000";"53950";"1996W105";"     414"
"13739";"4000";"53950";"1996W106";"     398"
"13740";"4000";"53950";"1996W107";"     422"
"13741";"4000";"53950";"1996W108";"     403"
"13742";"4000";"53950";"1996W109";"     395"
"13743";"4000";"53950";"1996W110";"     380"
"13744";"4000";"53950";"1996W111";"     363"
"13745";"4000";"53950";"1996W112";"     406"
"13746";"4000";"53950";"1996W113";"     389"
"13747";"4000";"53950";"1996W114";"     387"
"13748";"4000";"53950";"1996W115";"     368"
"13749";"4000";"53950";"1996W116";"     399"
"13750";"4000";"53950";"1996W117";"     358"
"13751";"4000";"53950";"1996W118";"     342"
"13752";"4000";"53950";"1996W119";"     337"
"13753";"4000";"53950";"1996W120";"     375"
"13754";"4000";"53950";"1996W121";"     355"
"13755";"4000";"53950";"1996W122";"     366"
"13756";"4000";"53950";"1996W123";"     347"
"13757";"4000";"53950";"1996W124";"     369"
"13758";"4000";"53950";"1996W125";"     349"
"13759";"4000";"53950";"1996W126";"     350"
"13760";"4000";"53950";"1996W127";"     336"
"13761";"4000";"53950";"1996W128";"     382"
"13762";"4000";"53950";"1996W129";"     344"
"13763";"4000";"53950";"1996W130";"     355"
"13764";"4000";"53950";"1996W131";"     313"
"13765";"4000";"53950";"1996W132";"     357"
"13766";"4000";"53950";"1996W133";"     329"
"13767";"4000";"53950";"1996W134";"     329"
"13768";"4000";"53950";"1996W135";"     322"
"13769";"4000";"53950";"1996W136";"     323"
"13770";"4000";"53950";"1996W137";"     380"
"13771";"4000";"53950";"1996W138";"     358"
"13772";"4000";"53950";"1996W139";"     360"
"13773";"4000";"53950";"1996W140";"     338"
"13774";"4000";"53950";"1996W141";"     369"
"13775";"4000";"53950";"1996W142";"     326"
"13776";"4000";"53950";"1996W143";"     350"
"13777";"4000";"53950";"1996W144";"     322"
"13778";"4000";"53950";"1996W145";"     367"
"13779";"4000";"53950";"1996W146";"     407"
"13780";"4000";"53950";"1996W147";"     400"
"13781";"4000";"53950";"1996W148";"     365"
"13782";"4000";"53950";"1996W149";"     411"
"13783";"4000";"53950";"1996W150";"     385"
"13784";"4000";"53950";"1996W151";"     391"
"13785";"4000";"53950";"1996W152";"     446"
"13786";"4000";"53950";"1996W153";"     129"
"13787";"4000";"53950";"1996JJ00";"   19444"
"13788";"4000";"53950";"1997W101";"     287"
"13789";"4000";"53950";"1997W102";"     440"
"13790";"4000";"53950";"1997W103";"     433"
"13791";"4000";"53950";"1997W104";"     412"
"13792";"4000";"53950";"1997W105";"     425"
"13793";"4000";"53950";"1997W106";"     411"
"13794";"4000";"53950";"1997W107";"     370"
"13795";"4000";"53950";"1997W108";"     377"
"13796";"4000";"53950";"1997W109";"     384"
"13797";"4000";"53950";"1997W110";"     388"
"13798";"4000";"53950";"1997W111";"     373"
"13799";"4000";"53950";"1997W112";"     379"
"13800";"4000";"53950";"1997W113";"     348"
"13801";"4000";"53950";"1997W114";"     360"
"13802";"4000";"53950";"1997W115";"     350"
"13803";"4000";"53950";"1997W116";"     338"
"13804";"4000";"53950";"1997W117";"     382"
"13805";"4000";"53950";"1997W118";"     369"
"13806";"4000";"53950";"1997W119";"     326"
"13807";"4000";"53950";"1997W120";"     340"
"13808";"4000";"53950";"1997W121";"     341"
"13809";"4000";"53950";"1997W122";"     323"
"13810";"4000";"53950";"1997W123";"     357"
"13811";"4000";"53950";"1997W124";"     358"
"13812";"4000";"53950";"1997W125";"     358"
"13813";"4000";"53950";"1997W126";"     375"
"13814";"4000";"53950";"1997W127";"     353"
"13815";"4000";"53950";"1997W128";"     369"
"13816";"4000";"53950";"1997W129";"     317"
"13817";"4000";"53950";"1997W130";"     345"
"13818";"4000";"53950";"1997W131";"     336"
"13819";"4000";"53950";"1997W132";"     328"
"13820";"4000";"53950";"1997W133";"     379"
"13821";"4000";"53950";"1997W134";"     405"
"13822";"4000";"53950";"1997W135";"     344"
"13823";"4000";"53950";"1997W136";"     328"
"13824";"4000";"53950";"1997W137";"     387"
"13825";"4000";"53950";"1997W138";"     355"
"13826";"4000";"53950";"1997W139";"     388"
"13827";"4000";"53950";"1997W140";"     361"
"13828";"4000";"53950";"1997W141";"     355"
"13829";"4000";"53950";"1997W142";"     338"
"13830";"4000";"53950";"1997W143";"     377"
"13831";"4000";"53950";"1997W144";"     361"
"13832";"4000";"53950";"1997W145";"     368"
"13833";"4000";"53950";"1997W146";"     356"
"13834";"4000";"53950";"1997W147";"     349"
"13835";"4000";"53950";"1997W148";"     369"
"13836";"4000";"53950";"1997W149";"     369"
"13837";"4000";"53950";"1997W150";"     357"
"13838";"4000";"53950";"1997W151";"     419"
"13839";"4000";"53950";"1997W152";"     411"
"13840";"4000";"53950";"1997W153";"     168"
"13841";"4000";"53950";"1997JJ00";"   19196"
"13842";"4000";"53950";"1998W101";"     221"
"13843";"4000";"53950";"1998W102";"     310"
"13844";"4000";"53950";"1998W103";"     337"
"13845";"4000";"53950";"1998W104";"     354"
"13846";"4000";"53950";"1998W105";"     372"
"13847";"4000";"53950";"1998W106";"     392"
"13848";"4000";"53950";"1998W107";"     356"
"13849";"4000";"53950";"1998W108";"     359"
"13850";"4000";"53950";"1998W109";"     363"
"13851";"4000";"53950";"1998W110";"     394"
"13852";"4000";"53950";"1998W111";"     378"
"13853";"4000";"53950";"1998W112";"     440"
"13854";"4000";"53950";"1998W113";"     429"
"13855";"4000";"53950";"1998W114";"     425"
"13856";"4000";"53950";"1998W115";"     406"
"13857";"4000";"53950";"1998W116";"     412"
"13858";"4000";"53950";"1998W117";"     380"
"13859";"4000";"53950";"1998W118";"     363"
"13860";"4000";"53950";"1998W119";"     350"
"13861";"4000";"53950";"1998W120";"     410"
"13862";"4000";"53950";"1998W121";"     335"
"13863";"4000";"53950";"1998W122";"     375"
"13864";"4000";"53950";"1998W123";"     322"
"13865";"4000";"53950";"1998W124";"     303"
"13866";"4000";"53950";"1998W125";"     365"
"13867";"4000";"53950";"1998W126";"     356"
"13868";"4000";"53950";"1998W127";"     350"
"13869";"4000";"53950";"1998W128";"     321"
"13870";"4000";"53950";"1998W129";"     352"
"13871";"4000";"53950";"1998W130";"     376"
"13872";"4000";"53950";"1998W131";"     325"
"13873";"4000";"53950";"1998W132";"     348"
"13874";"4000";"53950";"1998W133";"     354"
"13875";"4000";"53950";"1998W134";"     350"
"13876";"4000";"53950";"1998W135";"     330"
"13877";"4000";"53950";"1998W136";"     350"
"13878";"4000";"53950";"1998W137";"     367"
"13879";"4000";"53950";"1998W138";"     390"
"13880";"4000";"53950";"1998W139";"     365"
"13881";"4000";"53950";"1998W140";"     322"
"13882";"4000";"53950";"1998W141";"     349"
"13883";"4000";"53950";"1998W142";"     352"
"13884";"4000";"53950";"1998W143";"     371"
"13885";"4000";"53950";"1998W144";"     342"
"13886";"4000";"53950";"1998W145";"     395"
"13887";"4000";"53950";"1998W146";"     394"
"13888";"4000";"53950";"1998W147";"     398"
"13889";"4000";"53950";"1998W148";"     404"
"13890";"4000";"53950";"1998W149";"     406"
"13891";"4000";"53950";"1998W150";"     423"
"13892";"4000";"53950";"1998W151";"     420"
"13893";"4000";"53950";"1998W152";"     415"
"13894";"4000";"53950";"1998W153";"     245"
"13895";"4000";"53950";"1998JJ00";"   19321"
"13896";"4000";"53950";"1999X000";"     168"
"13897";"4000";"53950";"1999W101";"     395"
"13898";"4000";"53950";"1999W102";"     402"
"13899";"4000";"53950";"1999W103";"     406"
"13900";"4000";"53950";"1999W104";"     404"
"13901";"4000";"53950";"1999W105";"     415"
"13902";"4000";"53950";"1999W106";"     434"
"13903";"4000";"53950";"1999W107";"     471"
"13904";"4000";"53950";"1999W108";"     394"
"13905";"4000";"53950";"1999W109";"     457"
"13906";"4000";"53950";"1999W110";"     422"
"13907";"4000";"53950";"1999W111";"     357"
"13908";"4000";"53950";"1999W112";"     395"
"13909";"4000";"53950";"1999W113";"     349"
"13910";"4000";"53950";"1999W114";"     369"
"13911";"4000";"53950";"1999W115";"     359"
"13912";"4000";"53950";"1999W116";"     381"
"13913";"4000";"53950";"1999W117";"     357"
"13914";"4000";"53950";"1999W118";"     384"
"13915";"4000";"53950";"1999W119";"     336"
